F,64554345.04
E,64561067.94
I,64564013.08
I,64564745.31
F,64567965.39
I,64569239.91
I,64574554.57
I,64577440.19
I,64578590.48
E,64581106.19
F,64584623.63
I,64585502.96
I,64585925.54
I,64586842.82
I,64591303.82
I,64592789.11
I,64594455.09
I,64595146
I,64595925.59
E,64599246.6
F,64605083.2
I,64605896.49
F,64608239.72
I,64611913.01
I,64612094.37
I,64612447.55
I,64612718.11
I,64612950.37
I,64613171.16
I,64613395.75
I,64613604.95
I,64613793.66
I,64613980.88
I,64614151.8
I,64614324.31
I,64614485.56
I,64614686.91
I,64614860.24
I,64615046.26
I,64615213.79
I,64615392.05
I,64615562.24
I,64615721.33
I,64615896.59
I,64616073.93
I,64616222.92
I,64616415.78
I,64616602.59
I,64616971.37
I,64617184.91
I,64617356.1
I,64617540.34
I,64617744.78
I,64617927.16
I,64618110.27
I,64618289.72
I,64618458.85
I,64618608.04
I,64618761.13
I,64618930.29
I,64619093.07
I,64619258.04
I,64619422.85
I,64619611.25
I,64619780.04
I,64619966.73
I,64620185.31
I,64620360.63
I,64620555
I,64620751.53
I,64620949.76
I,64621144.76
I,64621332.56
I,64621521.87
I,64621874.16
I,64622059.72
I,64622233.33
I,64622416.32
I,64622581.56
I,64622755.8
I,64622917.85
I,64623090.55
I,64623254.94
I,64623426.59
I,64623610.87
I,64624029.82
I,64624219.23
I,64624388.13
I,64624567.88
I,64624747.03
I,64624909.18
I,64625081.38
I,64625260.68
I,64625441.91
I,64625622.28
I,64625785.46
I,64625947.34
I,64626116.77
I,64626292.03
I,64626476.24
I,64626646.11
I,64627014.32
E,64627618.42
F,64631125.86
I,64631460.02
I,64631630.3
I,64631801.5
I,64631981.79
I,64633845.13
I,64634122.1
I,64634283.88
I,64634460.38
I,64634636.8
I,64634813.12
I,64634982.28
I,64635136.93
I,64635300.93
I,64635475.67
I,64635650.1
I,64635838.4
I,64636029.26
I,64636208.36
I,64636370.14
I,64636543.46
I,64636708.67
I,64636886.91
I,64637055.08
I,64637225.93
I,64637396.62
I,64637576.82
I,64637707.74
I,64637959.58
I,64638160.05
I,64638353.42
I,64638541.76
I,64638714.01
I,64638882.23
I,64639051.39
I,64639243.55
I,64639429.15
I,64639620.45
I,64639797.82
I,64639974.03
I,64640138.19
I,64640316.36
I,64640528.01
I,64640718.45
I,64640896.68
I,64641081.96
E,64641670.27
F,64646221.72
I,64646594.27
E,64650939.75
F,64656370.18
I,64657888.31
I,64658108.89
I,64658306.37
I,64658496.68
I,64658698.1
I,64658922.68
I,64659129.22
I,64659343.71
I,64659548.25
I,64659737.04
I,64659917.81
I,64660106.43
I,64660297.57
I,64660493.02
I,64660681.32
I,64660865.97
I,64661051.99
I,64661237.56
I,64661411.55
I,64661582.71
I,64661764.1
I,64661926.99
I,64662103.51
I,64662290.92
I,64662468.9
I,64662662.48
I,64662834.82
I,64663011.58
I,64663195.65
I,64663396.2
I,64663567.96
I,64663741.21
I,64663923.65
I,64664166.04
I,64664335.49
I,64664521.68
I,64664721.84
I,64664916.66
I,64665094.11
I,64665271.59
I,64665450.41
I,64665629.77
I,64665805.15
I,64665981.27
I,64666154.53
I,64666343.71
I,64666667.64
I,64666834.29
E,64667200.04
F,64672734.72
I,64673130.78
E,64676041.32
F,64677150.62
I,64678410.24
I,64678631.83
I,64678821.24
I,64679051.65
I,64679259.37
I,64679448.65
I,64679642.15
I,64679826.41
I,64680023.95
I,64680258.85
I,64680519.42
I,64680750.99
I,64680959.55
I,64681156.86
I,64681336.64
I,64681512.05
I,64681675.66
I,64681835.78
I,64682011.03
I,64682178.23
I,64682345.42
I,64682523.71
I,64682696.26
I,64682870.16
I,64683046.57
I,64683218.73
I,64683386.98
I,64683557.12
I,64683740.74
I,64683901.62
I,64684067.79
I,64684252.2
I,64684430.34
I,64684612.66
I,64684789.94
I,64685037.53
I,64685251.98
I,64685455.71
I,64685672.31
I,64685880.76
I,64686075.9
I,64686277.56
I,64686467.01
I,64686655.32
I,64686863.45
I,64687058.19
I,64687259.42
I,64687464.6
I,64687671.59
I,64687864.95
I,64688008.36
I,64688207.42
I,64688403.49
I,64688578.62
I,64688766.81
I,64688939.25
I,64689122.02
I,64689309.36
E,64689561.42
F,64690507.88
I,64690974.22
I,64691139.19
I,64691322.76
I,64691505.08
I,64691689.55
I,64691857.59
I,64692035.9
I,64692917.15
I,64698491.14
I,64698730.51
I,64698910.71
I,64699119.55
I,64699306.24
I,64699490.23
I,64699681.52
I,64699880.7
I,64700075.38
I,64700259.7
I,64700447.13
I,64700617.25
I,64700796.62
I,64701013.72
I,64701206.54
I,64701400.96
I,64701586.62
I,64701756.99
I,64701949.85
I,64702137.14
I,64702301.29
I,64702478.25
I,64702642.8
I,64702823.07
I,64702997.31
I,64703178.65
I,64703358.87
I,64703575.44
I,64703782.95
I,64703982.35
I,64704190.99
I,64704413.53
I,64704611.48
I,64704818.32
I,64705049
I,64705241.04
I,64705447.92
I,64705623.07
I,64705815.55
I,64706008.96
I,64706219.38
I,64706377.27
I,64706567.95
I,64706756.1
I,64706933.48
I,64707109.76
I,64707279.01
I,64707458.3
I,64707611.4
I,64707772.51
I,64707958.26
I,64708154.28
I,64708327.54
I,64708508.79
I,64708705.2
I,64708881.46
I,64709075.84
I,64709255.5
I,64709448.56
I,64709627.56
I,64709775.85
I,64709958.25
I,64710130.27
I,64710294.54
I,64710465.8
I,64710654.59
I,64710837.45
I,64711020.77
I,64711202.09
I,64711392.18
I,64711579.78
I,64711777.14
I,64711981.57
I,64712175.08
I,64712363.35
I,64712556.74
I,64712752.61
I,64712960.31
I,64713158.64
I,64713364.49
I,64713571.11
I,64713766.16
I,64713968.23
I,64714172.38
I,64714384.76
I,64714592.96
I,64714779.67
I,64714967.53
I,64715163.07
I,64715353.8
I,64715552.31
I,64715718.43
I,64715915.79
I,64716101.34
I,64716316.65
I,64716544.12
I,64716800.51
I,64717071.09
I,64717334.95
I,64717610
I,64717901.04
I,64718129.68
I,64718373.4
I,64718644.68
I,64718908.24
I,64719260.92
I,64719425.74
I,64719610.87
I,64719814.37
I,64720025.41
I,64720223.65
I,64720405.58
I,64720570.04
I,64720735.37
I,64720896.5
I,64721053.58
I,64721200.64
I,64721378.94
E,64721821.11
F,64731735.1
I,64732849.1
I,64733074.76
I,64733251.97
I,64733440.36
I,64733627.78
I,64733808.96
E,64735802.23
F,64736315.92
I,64736855.23
I,64737041.43
I,64737240.56
I,64737424.88
I,64737629.26
I,64737825.72
I,64738016.04
I,64738185.33
I,64738377.73
I,64738544.91
I,64738705.54
I,64738851.14
I,64739009.24
I,64739160.29
I,64739324.9
I,64739481.57
I,64739651.34
I,64739832.72
I,64739998.31
I,64740167.49
I,64740325.63
I,64740489.8
I,64740659.03
I,64740828.28
I,64740995.46
I,64741168.63
I,64741351.96
I,64741526.3
I,64741707.25
I,64741887.8
I,64742080.19
I,64742249.45
I,64742441.82
I,64742595.02
I,64742766.08
I,64742963.64
I,64743101.5
I,64743258.71
I,64743422.82
I,64743588.92
I,64743764.25
I,64743939.65
I,64744104.69
I,64744288
I,64744461.25
I,64744631.49
I,64744809.47
I,64744973.98
I,64745166.26
I,64745338.48
I,64745505.75
I,64745687.05
I,64745863.71
I,64746055.68
I,64746235.99
I,64746412.29
I,64746599.54
I,64746786.57
I,64746971.23
I,64747134.37
I,64747290.47
I,64747453.66
I,64747638.94
I,64747817.98
I,64748017.7
I,64748202.79
I,64748374.32
I,64748563.62
I,64748767.1
I,64748958.28
I,64749130.73
I,64749326.59
I,64749520.92
I,64749706.62
I,64749888.08
I,64750072.47
I,64750265.15
I,64750467.26
E,64750796.66
F,64759017.6
E,64767272.63
F,64767597.36
F,64768739.34
F,64768916.42
F,64769121.88
F,64771683.16
E,64773642.47
F,64774293.91
I,64774594.8
I,64774762.29
I,64774945.59
I,64775098.66
I,64775270.98
I,64775431.62
I,64775599.27
I,64775762.94
I,64775932.67
I,64776106.89
I,64776265.01
I,64776440.31
I,64776613.54
I,64776795.85
I,64776962
I,64777108.04
I,64777286.39
I,64777464.61
I,64777624.76
I,64777780.04
I,64777947.14
I,64778128.35
I,64778295.63
I,64778458.83
I,64778628.02
I,64778803.2
I,64778973.52
I,64779138.66
I,64779307.84
I,64779471.51
I,64779632.88
I,64779961.56
I,64780139.79
I,64780318.07
I,64780492.31
I,64780663.37
I,64780837.84
I,64781003.03
I,64781171.26
I,64781330.41
I,64781494.49
I,64781675.81
I,64781855.13
I,64782019.3
I,64782176.64
I,64782344.92
I,64785224.47
I,64785459.17
I,64785630.78
I,64785811.42
I,64785989.7
I,64786166.96
I,64786344.22
I,64786491.33
I,64786658.57
I,64786844.76
I,64787765.4
I,64788249.87
I,64788644.15
E,64790890.79
F,64795804.95
E,64801384.01
F,64802454.96
I,64803831.53
I,64804031.92
I,64804214.18
I,64804379.01
I,64804526.44
I,64804671.53
I,64804827.58
I,64804966.6
I,64805117.64
I,64805269.75
I,64805406.82
I,64805560.38
I,64805719.08
I,64805867.1
I,64806020.06
I,64806187.2
I,64806353.57
I,64806503.35
I,64806646.14
I,64806798.22
I,64806956.85
I,64807119.05
I,64807291.29
I,64807457.43
I,64807615.59
I,64807775.77
I,64807941.96
I,64808105.1
I,64808263.21
I,64808423.83
I,64808600.61
I,64808777.96
I,64808952.14
I,64809129.38
I,64809308.8
I,64809480.92
I,64809650.89
I,64809832.46
I,64809997.35
I,64810163.29
I,64810317.96
I,64810477.12
I,64810650.32
I,64810817.6
I,64810997.85
I,64811177.05
I,64811361.45
I,64811540.75
I,64811720.92
I,64811900.25
I,64812086.05
I,64812261.8
I,64812445.16
I,64812641.86
I,64812829.96
I,64813015.19
I,64813211.7
I,64813394.52
I,64813575.24
I,64813738.39
I,64813925.4
I,64814069.59
I,64814229.93
I,64814409.19
E,64814952.49
E,64819621.79
F,64820017.34
E,64826596.48
F,64829409.72
I,64831069.63
I,64831277
I,64831463.24
I,64831649.69
I,64831831.01
I,64832020.43
E,64833304.4
F,64843030.28
I,64844246.21
I,64844439.9
I,64844621.17
I,64844793.82
I,64844972.45
I,64845167.36
I,64845333.7
I,64845509.03
I,64845699.29
I,64845878.73
I,64846039.81
I,64846213.45
I,64846391.92
I,64846552.5
I,64846732.81
I,64846904.96
I,64847069.53
I,64847248.38
I,64847425.73
I,64847604.98
I,64847771.08
I,64847938.75
I,64848096.44
I,64848281.25
I,64848446.16
I,64848616.26
I,64848800.54
I,64848971.76
I,64849143.72
I,64849323.38
I,64849537.8
I,64849768.46
